axis,axis_bin,axis_min,axis_max,par_0,par_1,par_2,err_0,err_1,err_2,bootstraps_0,bootstraps_1,bootstraps_2
missing_mass,0,0.3313630223274231,1.4727568626403809,0.004885056987404823,-3.489246114263267e-10,3.376817159228551e-10,0.00843771267682314,9.123554689516311e-10,9.175367687852543e-10,"[-0.00879078  0.00037098  0.00268906  0.01462759  0.00475002  0.01162742
  0.01683677  0.002269    0.00448091 -0.00456016 -0.00373382 -0.00150751
 -0.00607383 -0.00612335  0.00409161  0.02411288  0.01310301  0.00839351
  0.0025736   0.00578474 -0.00633956  0.01676248  0.01616875  0.01298015
 -0.00604379  0.00491105 -0.00183069  0.00644169  0.01935429  0.00719766
  0.00135847  0.00043966]","[ 9.9999997e-10 -9.9999997e-10  9.9999997e-10 -9.9999997e-10
 -9.9999997e-10 -9.9999997e-10 -9.9999997e-10 -9.9999997e-10
 -9.9999997e-10  9.9999997e-10  3.9439542e-11 -9.9999997e-10
  9.9999997e-10  7.6637546e-10 -9.9999997e-10  9.9999997e-10
  9.9999997e-10 -9.9999997e-10 -9.7140340e-10 -9.9999997e-10
  9.9999997e-10 -9.9999997e-10 -9.9999997e-10 -9.9999997e-10
  9.9999997e-10 -9.9999997e-10  9.9999997e-10 -9.9999997e-10
 -9.9999997e-10 -9.9999997e-10 -9.9999997e-10 -9.9999997e-10]","[-9.9999997e-10  9.9999997e-10  9.9999997e-10  9.9999997e-10
  9.9999997e-10  9.9999997e-10  9.9999997e-10 -9.9999997e-10
  9.9999997e-10 -9.9999997e-10  3.9439542e-11 -9.9999997e-10
 -9.9999997e-10  7.6637546e-10 -9.9999997e-10  9.9999997e-10
  9.9999997e-10  9.9999997e-10 -9.9999997e-10  9.9999997e-10
 -9.9999997e-10  9.9999997e-10  9.9999997e-10  9.9999997e-10
 -9.9999997e-10 -9.9999997e-10  9.9999997e-10  9.9999997e-10
  9.9999997e-10  9.9999997e-10  9.9999997e-10  9.9999997e-10]"
missing_mass,1,1.4727568626403809,1.6407769918441772,0.0516233816742897,-6.249305517513903e-10,5.000694303092246e-10,0.007433529011905193,7.805914803427072e-10,8.659051253800953e-10,"[0.0570074  0.05503217 0.06416239 0.05788747 0.04892131 0.05769871
 0.06114583 0.05605118 0.04976495 0.03625986 0.0469351  0.05222616
 0.04195467 0.03984179 0.05453027 0.04597165 0.05800743 0.05560925
 0.04786154 0.04533573 0.04738418 0.05180118 0.05931535 0.05660414
 0.04730352 0.07050443 0.04510773 0.05046742 0.05641798 0.03962431
 0.04519145 0.05002176]","[-1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09  1.000000e-09
 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09  1.000000e-09
 -1.000000e-09 -1.000000e-09  1.000000e-09  1.000000e-09 -1.000000e-09
 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09
 -1.000000e-09  1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09
 -9.977771e-10 -1.000000e-09 -1.000000e-09 -1.000000e-09  1.000000e-09
 -1.000000e-09 -1.000000e-09]","[-1.000000e-09  1.000000e-09  1.000000e-09  1.000000e-09  1.000000e-09
 -1.000000e-09  1.000000e-09  1.000000e-09  1.000000e-09 -1.000000e-09
  1.000000e-09  1.000000e-09 -1.000000e-09  1.000000e-09  1.000000e-09
  1.000000e-09  1.000000e-09 -1.000000e-09  1.000000e-09  1.000000e-09
  1.000000e-09  1.000000e-09  1.000000e-09 -1.000000e-09  1.000000e-09
 -9.977771e-10  1.000000e-09  1.000000e-09  1.000000e-09  1.000000e-09
 -1.000000e-09  1.000000e-09]"
missing_mass,2,1.6407769918441772,1.8223823547363285,0.04191044345498085,-6.874999458617026e-10,7.499999510329758e-10,0.008030755445361137,7.261843348871366e-10,6.614378489366857e-10,"[0.05400268 0.04430441 0.02923492 0.04756373 0.04015104 0.04389549
 0.03548856 0.03227599 0.04632827 0.04582779 0.02922323 0.04887274
 0.03783194 0.03342934 0.04054467 0.04061369 0.05968621 0.04370533
 0.03640957 0.04569647 0.0550009  0.03729609 0.04373972 0.04158986
 0.03279966 0.03379893 0.05681151 0.04836143 0.03105211 0.03573045
 0.05182405 0.03804341]","[ 1.e-09  1.e-09 -1.e-09  1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09
 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09
 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09  1.e-09 -1.e-09 -1.e-09
 -1.e-09 -1.e-09  1.e-09 -1.e-09 -1.e-09]","[ 1.e-09  1.e-09  1.e-09  1.e-09  1.e-09  1.e-09  1.e-09 -1.e-09  1.e-09
  1.e-09 -1.e-09  1.e-09  1.e-09  1.e-09  1.e-09  1.e-09  1.e-09  1.e-09
 -1.e-09  1.e-09  1.e-09  1.e-09  1.e-09  1.e-09 -1.e-09  1.e-09  1.e-09
  1.e-09  1.e-09  1.e-09  1.e-09  1.e-09]"
missing_mass,3,1.8223823547363285,2.0088050365448002,0.03770209848880768,-9.999999717180685e-10,-9.999999717180685e-10,0.007337609305977821,0.0,0.0,"[0.05477297 0.03539571 0.03841129 0.02805581 0.03384575 0.04587289
 0.03445191 0.03348371 0.04237808 0.03969606 0.04474335 0.04041028
 0.04147599 0.04064353 0.039216   0.0411541  0.02559496 0.02739559
 0.04193177 0.03372265 0.03980748 0.03499319 0.03671087 0.04912464
 0.04834663 0.02358293 0.04937554 0.03175612 0.02852887 0.03983855
 0.03271676 0.02903308]","[-1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09
 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09
 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09
 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09]","[-1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09
 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09
 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09
 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09]"
missing_mass,4,2.0088050365448002,2.495670318603516,0.02385495789349079,-6.874999458617026e-10,3.124999703452147e-10,0.006520532537251711,7.261843348871366e-10,9.499177000549253e-10,"[0.0314052  0.02579498 0.03285986 0.01920692 0.0319296  0.02307392
 0.02544595 0.02056758 0.0291751  0.02689625 0.03238165 0.02425164
 0.03040447 0.02216218 0.02951543 0.01499853 0.02720849 0.00768783
 0.02354051 0.02322571 0.0121926  0.02459981 0.02020639 0.03106467
 0.01881145 0.03059726 0.01362568 0.01087082 0.02252738 0.02666688
 0.02829239 0.02217147]","[ 1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09
 -1.e-09  1.e-09 -1.e-09  1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09
 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09  1.e-09
 -1.e-09 -1.e-09 -1.e-09 -1.e-09  1.e-09]","[-1.e-09 -1.e-09 -1.e-09  1.e-09  1.e-09  1.e-09  1.e-09  1.e-09 -1.e-09
 -1.e-09  1.e-09  1.e-09 -1.e-09  1.e-09  1.e-09  1.e-09 -1.e-09  1.e-09
 -1.e-09 -1.e-09  1.e-09  1.e-09  1.e-09  1.e-09  1.e-09  1.e-09  1.e-09
  1.e-09  1.e-09  1.e-09 -1.e-09 -1.e-09]"
pt,0,0.00048771032015793025,0.24376809895038604,0.011864716187119484,-4.6483650262274523e-10,3.4568453655126063e-10,0.007608925923705101,8.609763457734232e-10,9.174401238709606e-10,"[ 0.00921838 -0.00053854  0.01953776  0.02232447  0.01490626  0.01137229
 -0.00223024  0.00575622  0.01262886  0.0128681  -0.00322513  0.01252398
  0.00166344  0.01249394  0.0149706   0.0079193   0.01724878  0.01627599
  0.02195224  0.01067658  0.02434422  0.01753554  0.00314546  0.01955888
  0.02570366  0.00302493  0.00470469  0.01856968  0.00955351  0.01117791
  0.0059968   0.0180124 ]","[-9.9999997e-10  9.9999997e-10 -9.9999997e-10 -9.9999997e-10
 -9.9999997e-10 -9.9999997e-10  9.9999997e-10 -9.9999997e-10
 -9.9999997e-10  9.4491737e-10 -9.9999997e-10  9.9992881e-10
 -9.9999997e-10 -9.9999997e-10  9.9999997e-10 -9.9999997e-10
 -9.9999997e-10 -9.9999997e-10  9.0612101e-10  9.9999997e-10
 -9.9999997e-10 -9.9999997e-10  9.9999997e-10 -9.9999997e-10
 -9.9999997e-10  2.1079564e-10 -9.9999997e-10 -9.9999997e-10
 -9.9999997e-10 -9.3653130e-10 -9.9999997e-10 -9.9999997e-10]","[ 9.9999997e-10 -9.9999997e-10  9.9999997e-10  9.9999997e-10
  9.9999997e-10  9.9999997e-10 -9.9999997e-10  9.9999997e-10
  9.9999997e-10  9.4491737e-10 -9.9999997e-10 -9.9992881e-10
  9.9999997e-10  9.9999997e-10  9.9999997e-10 -9.9999997e-10
  9.9999997e-10  9.9999997e-10  9.0612101e-10 -9.9999997e-10
  9.9999997e-10  9.9999997e-10  9.9999997e-10  9.9999997e-10
  9.9999997e-10  2.1079564e-10  9.9999997e-10 -9.9999997e-10
  9.9999997e-10 -9.9999997e-10 -9.9999997e-10 -9.9999997e-10]"
pt,1,0.24376809895038604,0.34273970723152164,0.03634735196828842,-3.816459648309234e-10,8.68353944305511e-10,0.00897036213427782,9.175250559323445e-10,4.83184381394608e-10,"[0.02928496 0.031861   0.05359669 0.04192641 0.03044477 0.03106214
 0.03689976 0.01848281 0.03904148 0.04481322 0.04110415 0.02854531
 0.03249973 0.03323174 0.03364143 0.041182   0.03586083 0.04399311
 0.05592482 0.04730828 0.04499064 0.0143173  0.0274576  0.04153714
 0.02300574 0.03493377 0.03847427 0.03111836 0.04072169 0.039643
 0.04518665 0.03102444]","[-9.9999997e-10 -9.9999997e-10 -9.9999997e-10 -9.9999997e-10
 -9.9999997e-10  9.9999997e-10 -9.9999997e-10 -9.9999997e-10
  9.9999997e-10 -9.9999997e-10  9.9999997e-10  9.3184738e-10
 -9.9999997e-10 -9.9999997e-10  8.5548096e-10 -9.9999997e-10
  9.9999997e-10  9.9999997e-10 -9.9999997e-10  9.9999997e-10
 -9.9999997e-10  9.9999997e-10 -9.9999997e-10 -9.9999997e-10
 -9.9999997e-10 -9.9999997e-10 -9.9999997e-10  9.9999997e-10
 -9.9999997e-10 -9.9999997e-10 -9.9999997e-10 -9.9999997e-10]","[-9.9999997e-10  9.9999997e-10  9.9999997e-10  9.9999997e-10
  9.9999997e-10  9.9999997e-10  9.9999997e-10  9.9999997e-10
  9.9999997e-10  9.9999997e-10  9.9999997e-10  9.3184738e-10
  9.9999997e-10  9.9999997e-10  8.5548096e-10  9.9999997e-10
  9.9999997e-10  9.9999997e-10  9.9999997e-10  9.9999997e-10
  9.9999997e-10  9.9999997e-10  9.9999997e-10  9.9999997e-10
  9.9999997e-10  9.9999997e-10  9.9999997e-10 -9.9999997e-10
  9.9999997e-10  9.9999997e-10  9.9999997e-10  9.9999997e-10]"
pt,2,0.34273970723152164,0.4355104923248291,0.038384635001420975,-8.234785076055573e-10,-2.653296471422095e-10,0.008500996977090836,5.423668181236962e-10,9.496728958779954e-10,"[0.0378996  0.03147881 0.04155829 0.05245491 0.03447519 0.03234566
 0.04390717 0.04556294 0.02534519 0.032145   0.03013145 0.03526384
 0.03157277 0.03664837 0.04622331 0.04697395 0.04581472 0.05126017
 0.05252668 0.03171608 0.05087793 0.03577407 0.04348687 0.02603772
 0.03073908 0.02401264 0.04781024 0.04159071 0.03816031 0.02281931
 0.03724772 0.04444763]","[-1.000000e-09 -1.000000e-09 -1.000000e-09  8.064584e-10 -9.303811e-10
 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09  7.726116e-10
 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09
 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09
 -1.000000e-09  1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09
 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09
 -1.000000e-09 -1.000000e-09]","[-1.000000e-09 -1.000000e-09 -1.000000e-09  8.064584e-10  9.303811e-10
  1.000000e-09  1.000000e-09  1.000000e-09 -1.000000e-09  7.726116e-10
 -1.000000e-09  1.000000e-09 -1.000000e-09  1.000000e-09 -1.000000e-09
 -1.000000e-09  1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09
  1.000000e-09 -1.000000e-09 -1.000000e-09  1.000000e-09 -1.000000e-09
  1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09
 -1.000000e-09 -1.000000e-09]"
pt,3,0.4355104923248291,0.5507847785949707,0.04881077632308006,-8.201727075274334e-10,4.5346788823952267e-11,0.00923326425254345,5.419633075653962e-10,9.842787696001665e-10,"[0.05412736 0.03322498 0.0408559  0.06999029 0.03677965 0.03699951
 0.05507459 0.05409485 0.04125551 0.03793046 0.05066142 0.04788483
 0.05695117 0.05461324 0.04209916 0.05349973 0.04966708 0.04616218
 0.05913521 0.03729374 0.04651754 0.04332266 0.05100448 0.05748409
 0.05168159 0.0480893  0.05474213 0.04754822 0.07349851 0.04897355
 0.03376874 0.04701316]","[ 9.2600644e-10 -9.9999997e-10 -9.9999997e-10 -9.9999997e-10
 -9.9999997e-10 -9.9999997e-10 -9.9999997e-10 -9.9999997e-10
 -9.9999997e-10 -9.9999997e-10 -9.9999997e-10 -9.9999997e-10
 -9.9999997e-10 -9.9999997e-10 -9.9999997e-10  6.3978151e-10
  9.9999997e-10 -9.9999997e-10 -9.9999997e-10 -9.9999997e-10
 -9.9999997e-10 -9.9999997e-10 -9.9999997e-10 -9.9999997e-10
 -9.9999997e-10 -8.1131551e-10 -9.9999997e-10 -9.9999997e-10
 -9.9999997e-10 -9.9999997e-10 -9.9999997e-10 -9.9999997e-10]","[ 1.000000e-09  1.000000e-09 -1.000000e-09  1.000000e-09  1.000000e-09
 -1.000000e-09  1.000000e-09  1.000000e-09 -1.000000e-09  1.000000e-09
 -1.000000e-09 -1.000000e-09 -1.000000e-09  1.000000e-09  1.000000e-09
  6.397815e-10  1.000000e-09 -1.000000e-09  1.000000e-09  1.000000e-09
 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09  1.000000e-09
  8.113155e-10 -1.000000e-09 -1.000000e-09 -1.000000e-09  1.000000e-09
  1.000000e-09 -1.000000e-09]"
pt,4,0.5507847785949707,1.2464019060134888,0.01667456515133381,-6.993924883680336e-10,3.6781139245434247e-10,0.00900210440158844,7.011353719832414e-10,9.228142694439612e-10,"[ 0.02424395  0.01506691  0.01554303  0.03283883  0.0272258   0.02123174
  0.01066696  0.02018083  0.02343355  0.01790103  0.01123856  0.03026311
  0.02421654  0.00683519  0.01457833  0.00974189 -0.00411529  0.01959007
  0.0231996   0.01516086  0.01050122  0.03178984  0.01624664  0.02443661
  0.01148524  0.02561553  0.00218234 -0.00094646  0.02198265  0.0091567
  0.00688028  0.015214  ]","[-9.9999997e-10 -9.9999997e-10  9.9999997e-10 -9.9999997e-10
 -9.9999997e-10 -9.9999997e-10 -9.9999997e-10 -9.9999997e-10
 -9.9999997e-10 -9.9999997e-10 -9.9999997e-10 -9.9999997e-10
 -9.9999997e-10  9.9999997e-10 -9.9999997e-10 -9.9999997e-10
  9.9999997e-10 -9.9999997e-10 -9.9999997e-10 -9.9999997e-10
 -9.9999997e-10 -9.9999997e-10 -9.9999997e-10 -9.9999997e-10
 -9.9999997e-10 -9.9999997e-10 -9.9999997e-10  9.9999997e-10
 -9.9999997e-10 -9.9999997e-10  6.1943833e-10 -9.9999997e-10]","[ 1.000000e-09 -1.000000e-09  9.671327e-10 -1.000000e-09  1.000000e-09
  1.000000e-09  1.000000e-09 -1.000000e-09  1.000000e-09  1.000000e-09
  8.028325e-10  1.000000e-09 -1.000000e-09 -1.000000e-09  1.000000e-09
 -1.000000e-09  1.000000e-09  1.000000e-09  1.000000e-09 -1.000000e-09
  1.000000e-09  1.000000e-09  1.000000e-09  1.000000e-09  1.000000e-09
  1.000000e-09  1.000000e-09 -1.000000e-09  1.000000e-09 -1.000000e-09
 -1.000000e-09  1.000000e-09]"
