axis,axis_min,axis_max,axis_bin,counts_pos,counts_neg,value,stat,sys_0,phi,phi_bin,global_index
x,0.10681463778018951,0.1780274361371994,0,1485,1486,-0.00044938186,0.018346306,1.0785165e-05,-165.0,0,0
x,0.10681463778018951,0.1780274361371994,0,772,786,-0.011997168,0.025332905,0.00028793202,-135.0,1,1
x,0.10681463778018951,0.1780274361371994,0,1254,1318,-0.03322211,0.01970719,0.00079733063,-105.0,2,2
x,0.10681463778018951,0.1780274361371994,0,817,886,-0.054094438,0.02419671,0.0012982665,-75.0,3,3
x,0.10681463778018951,0.1780274361371994,0,794,844,-0.040754378,0.024687782,0.0009781051,-45.0,4,4
x,0.10681463778018951,0.1780274361371994,0,381,409,-0.047320478,0.035538547,0.0011356914,-15.0,5,5
x,0.10681463778018951,0.1780274361371994,0,383,388,-0.008658323,0.036012772,0.00020779976,15.0,6,6
x,0.10681463778018951,0.1780274361371994,0,774,668,0.09814288,0.0262069,0.002355429,45.0,7,7
x,0.10681463778018951,0.1780274361371994,0,688,695,-0.0067576244,0.02688927,0.00016218299,75.0,8,8
x,0.10681463778018951,0.1780274361371994,0,1282,1183,0.05362119,0.02011251,0.0012869086,105.0,9,9
x,0.10681463778018951,0.1780274361371994,0,756,713,0.039080925,0.026070971,0.00093794224,135.0,10,10
x,0.10681463778018951,0.1780274361371994,0,1469,1398,0.0330635,0.018665887,0.000793524,165.0,11,11
x,0.1780274361371994,0.2277451455593109,1,1563,1548,0.006437384,0.017928379,0.00015449722,-165.0,0,12
x,0.1780274361371994,0.2277451455593109,1,878,974,-0.069206744,0.023181256,0.0016609619,-135.0,1,13
x,0.1780274361371994,0.2277451455593109,1,1164,1220,-0.031361725,0.020470724,0.0007526814,-105.0,2,14
x,0.1780274361371994,0.2277451455593109,1,1030,1023,0.004552262,0.022069933,0.00010925429,-75.0,3,15
x,0.1780274361371994,0.2277451455593109,1,741,737,0.0036132974,0.026011175,8.6719134e-05,-45.0,4,16
x,0.1780274361371994,0.2277451455593109,1,326,360,-0.0661718,0.038096495,0.0015881233,-15.0,5,17
x,0.1780274361371994,0.2277451455593109,1,313,344,-0.062996216,0.038936224,0.0015119092,15.0,6,18
x,0.1780274361371994,0.2277451455593109,1,638,643,-0.0052112155,0.027939558,0.00012506917,45.0,7,19
x,0.1780274361371994,0.2277451455593109,1,897,824,0.056631774,0.02406645,0.0013591626,75.0,8,20
x,0.1780274361371994,0.2277451455593109,1,1253,1146,0.05954862,0.020380437,0.0014291669,105.0,9,21
x,0.1780274361371994,0.2277451455593109,1,837,783,0.044503786,0.024820585,0.0010680909,135.0,10,22
x,0.1780274361371994,0.2277451455593109,1,1535,1460,0.03343356,0.018262437,0.00080240547,165.0,11,23
x,0.2277451455593109,0.27837511897087097,2,1604,1600,0.0016668083,0.017666606,4.00034e-05,-165.0,0,24
x,0.2277451455593109,0.27837511897087097,2,919,1034,-0.07861651,0.022558106,0.0018867962,-135.0,1,25
x,0.2277451455593109,0.27837511897087097,2,1180,1218,-0.021156928,0.020416355,0.00050776626,-105.0,2,26
x,0.2277451455593109,0.27837511897087097,2,963,1043,-0.053244803,0.022295542,0.0012778753,-75.0,3,27
x,0.2277451455593109,0.27837511897087097,2,735,747,-0.010810636,0.025974698,0.00025945526,-45.0,4,28
x,0.2277451455593109,0.27837511897087097,2,370,347,0.042827908,0.03731142,0.0010278698,-15.0,5,29
x,0.2277451455593109,0.27837511897087097,2,308,307,0.0021709162,0.040323798,5.210199e-05,15.0,6,30
x,0.2277451455593109,0.27837511897087097,2,585,617,-0.035543784,0.02882526,0.00085305085,45.0,7,31
x,0.2277451455593109,0.27837511897087097,2,1062,1003,0.0381461,0.021989925,0.00091550645,75.0,8,32
x,0.2277451455593109,0.27837511897087097,2,1139,1096,0.025686746,0.021145498,0.00061648194,105.0,9,33
x,0.2277451455593109,0.27837511897087097,2,930,918,0.008669568,0.02326123,0.00020806964,135.0,10,34
x,0.2277451455593109,0.27837511897087097,2,1579,1543,0.0153952865,0.017895017,0.00036948686,165.0,11,35
x,0.27837511897087097,0.34051498770713806,3,1587,1697,-0.04472061,0.017432662,0.0010732947,-165.0,0,36
x,0.27837511897087097,0.34051498770713806,3,1064,1072,-0.005000425,0.021636846,0.000120010205,-135.0,1,37
x,0.27837511897087097,0.34051498770713806,3,1064,1193,-0.0763091,0.020987758,0.0018314184,-105.0,2,38
x,0.27837511897087097,0.34051498770713806,3,1100,1134,-0.020319542,0.021152843,0.00048766902,-75.0,3,39
x,0.27837511897087097,0.34051498770713806,3,735,754,-0.017036371,0.025911326,0.0004088729,-45.0,4,40
x,0.27837511897087097,0.34051498770713806,3,331,421,-0.15978752,0.035997707,0.0038349004,-15.0,5,41
x,0.27837511897087097,0.34051498770713806,3,358,344,0.026626194,0.037729185,0.0006390287,15.0,6,42
x,0.27837511897087097,0.34051498770713806,3,717,680,0.035360914,0.026738074,0.00084866193,45.0,7,43
x,0.27837511897087097,0.34051498770713806,3,1083,1036,0.029613182,0.021714209,0.00071071635,75.0,8,44
x,0.27837511897087097,0.34051498770713806,3,1157,1081,0.045338977,0.021116558,0.0010881354,105.0,9,45
x,0.27837511897087097,0.34051498770713806,3,974,974,0.0,0.022657163,0.0,135.0,10,46
x,0.27837511897087097,0.34051498770713806,3,1684,1636,0.019302845,0.01735202,0.00046326828,165.0,11,47
x,0.34051498770713806,0.6005192399024963,4,1623,1648,-0.010204169,0.017483851,0.00024490006,-165.0,0,48
x,0.34051498770713806,0.6005192399024963,4,1083,1165,-0.048700757,0.0210662,0.0011688182,-135.0,1,49
x,0.34051498770713806,0.6005192399024963,4,1019,1076,-0.036325283,0.021833394,0.0008718068,-105.0,2,50
x,0.34051498770713806,0.6005192399024963,4,1156,1188,-0.018226804,0.020651378,0.00043744332,-75.0,3,51
x,0.34051498770713806,0.6005192399024963,4,773,869,-0.07805779,0.0246029,0.0018733869,-45.0,4,52
x,0.34051498770713806,0.6005192399024963,4,390,394,-0.006811803,0.035713457,0.00016348327,-15.0,5,53
x,0.34051498770713806,0.6005192399024963,4,338,352,-0.027089259,0.03805538,0.0006501422,15.0,6,54
x,0.34051498770713806,0.6005192399024963,4,717,651,0.06441337,0.026980756,0.0015459209,45.0,7,55
x,0.34051498770713806,0.6005192399024963,4,1034,1109,-0.046725858,0.021578154,0.0011214206,75.0,8,56
x,0.34051498770713806,0.6005192399024963,4,1099,1051,0.029807184,0.021556972,0.00071537244,105.0,9,57
x,0.34051498770713806,0.6005192399024963,4,1148,1033,0.070398,0.021359611,0.0016895521,135.0,10,58
x,0.34051498770713806,0.6005192399024963,4,1679,1597,0.033418592,0.017461656,0.0008020462,165.0,11,59
z,0.1212601587176323,0.256461101770401,0,2198,2122,0.023488106,0.015210317,0.00056371454,-165.0,0,0
z,0.1212601587176323,0.256461101770401,0,1391,1425,-0.016119977,0.01884201,0.00038687946,-135.0,1,1
z,0.1212601587176323,0.256461101770401,0,1605,1682,-0.031275857,0.017433623,0.00075062056,-105.0,2,2
z,0.1212601587176323,0.256461101770401,0,1168,1277,-0.059520394,0.020187844,0.0014284895,-75.0,3,3
z,0.1212601587176323,0.256461101770401,0,1291,1372,-0.04060991,0.01936226,0.00097463786,-45.0,4,4
z,0.1212601587176323,0.256461101770401,0,983,1005,-0.014774898,0.022425618,0.00035459755,-15.0,5,5
z,0.1212601587176323,0.256461101770401,0,930,961,-0.021887105,0.022990594,0.0005252905,15.0,6,6
z,0.1212601587176323,0.256461101770401,0,1407,1177,0.1188375,0.019532833,0.0028521,45.0,7,7
z,0.1212601587176323,0.256461101770401,0,1315,1282,0.016965246,0.019620113,0.0004071659,75.0,8,8
z,0.1212601587176323,0.256461101770401,0,1840,1811,0.010604845,0.01654892,0.0002545163,105.0,9,9
z,0.1212601587176323,0.256461101770401,0,1452,1347,0.050084643,0.018877877,0.0012020314,135.0,10,10
z,0.1212601587176323,0.256461101770401,0,2050,2124,-0.023669956,0.015473981,0.00056807895,165.0,11,11
z,0.256461101770401,0.33235433101654055,1,2182,2184,-0.00061159575,0.015134151,1.4678299e-05,-165.0,0,12
z,0.256461101770401,0.33235433101654055,1,1332,1442,-0.052942496,0.018959953,0.0012706199,-135.0,1,13
z,0.256461101770401,0.33235433101654055,1,1741,1961,-0.07934224,0.016383644,0.0019042138,-105.0,2,14
z,0.256461101770401,0.33235433101654055,1,1334,1356,-0.010919144,0.019279597,0.00026205948,-75.0,3,15
z,0.256461101770401,0.33235433101654055,1,1192,1242,-0.027426325,0.02026172,0.0006582318,-45.0,4,16
z,0.256461101770401,0.33235433101654055,1,618,651,-0.034719262,0.028054807,0.0008332623,-15.0,5,17
z,0.256461101770401,0.33235433101654055,1,673,664,0.008987301,0.027347445,0.00021569523,15.0,6,18
z,0.256461101770401,0.33235433101654055,1,1188,1166,0.012477696,0.020609288,0.0002994647,45.0,7,19
z,0.256461101770401,0.33235433101654055,1,1377,1379,-0.0009688777,0.019048473,2.3253066e-05,75.0,8,20
z,0.256461101770401,0.33235433101654055,1,1964,1820,0.050807703,0.016235406,0.0012193848,105.0,9,21
z,0.256461101770401,0.33235433101654055,1,1355,1301,0.027144626,0.019396612,0.000651471,135.0,10,22
z,0.256461101770401,0.33235433101654055,1,2201,2105,0.02976565,0.015232476,0.00071437564,165.0,11,23
z,0.33235433101654055,0.3989480912685395,2,2266,2370,-0.029950777,0.014680249,0.0007188186,-165.0,0,24
z,0.33235433101654055,0.3989480912685395,2,1301,1383,-0.040789604,0.01928622,0.0009789505,-135.0,1,25
z,0.33235433101654055,0.3989480912685395,2,1788,1882,-0.034196366,0.016497301,0.00082071277,-105.0,2,26
z,0.33235433101654055,0.3989480912685395,2,1477,1537,-0.026578238,0.018208532,0.00063787773,-75.0,3,27
z,0.33235433101654055,0.3989480912685395,2,1074,1118,-0.026799724,0.02135127,0.0006431934,-45.0,4,28
z,0.33235433101654055,0.3989480912685395,2,516,518,-0.0025824246,0.031098418,6.197819e-05,-15.0,5,29
z,0.33235433101654055,0.3989480912685395,2,465,476,-0.015607065,0.032595098,0.00037456956,15.0,6,30
z,0.33235433101654055,0.3989480912685395,2,918,916,0.0014559579,0.023350697,3.494299e-05,45.0,7,31
z,0.33235433101654055,0.3989480912685395,2,1308,1250,0.030272314,0.019762898,0.00072653557,75.0,8,32
z,0.33235433101654055,0.3989480912685395,2,1766,1583,0.07295484,0.0172339,0.0017509162,105.0,9,33
z,0.33235433101654055,0.3989480912685395,2,1299,1222,0.040778954,0.019899959,0.0009786949,135.0,10,34
z,0.33235433101654055,0.3989480912685395,2,2307,2229,0.0229583,0.014843933,0.0005509992,165.0,11,35
z,0.3989480912685395,0.47198367714881895,3,1872,1850,0.00789159,0.01639073,0.00018939815,-165.0,0,36
z,0.3989480912685395,0.47198367714881895,3,1066,1114,-0.029396994,0.02140839,0.00070552784,-135.0,1,37
z,0.3989480912685395,0.47198367714881895,3,1204,1228,-0.013175461,0.020275919,0.00031621108,-105.0,2,38
z,0.3989480912685395,0.47198367714881895,3,1221,1320,-0.052017406,0.019811133,0.0012484178,-75.0,3,39
